[2023-05-24 22:24:39,999] Namespace(checkpoint_path='./pretrain-weights/sam_vit_h_4b8939.pth', model_type='vit_h', device='cuda', voc2012_path='./VOC2012', n_emb=6, lr=0.005, trainer='cocoop', batch_size=8, num_workers=24, epoch=100, unseen_classes=[17, 18, 19, 20], save_dir='ckpt/n_emb_6')
[2023-05-24 22:25:28,047] epoch [0]
[2023-05-24 22:49:09,106] mean IoU: 0.829603  background: 0.936899  foreground: 0.722307
[2023-05-24 22:49:09,106] mean IoU: 0.694893  background: 0.936899  aeroplane: 0.853311  bicycle: 0.433292  bird: 0.828421  boat: 0.699838  bottle: 0.498520  bus: 0.811736  car: 0.725861  cat: 0.844580  chair: 0.292766  cow: 0.753645  diningtable: 0.418278  dog: 0.815129  horse: 0.832862  motorbike: 0.805596  person: 0.807523  pottedplant: 0.454929  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:50:38,100] mean IoU: 0.777154  background: 0.913878  foreground: 0.640429
[2023-05-24 22:50:38,100] mean IoU: 0.598753  background: 0.913878  aeroplane: 0.870307  bicycle: 0.349509  bird: 0.793173  boat: 0.620575  bottle: 0.648214  bus: 0.860355  car: 0.626239  cat: 0.842546  chair: 0.264813  cow: 0.810701  diningtable: 0.371104  dog: 0.826310  horse: 0.797832  motorbike: 0.831517  person: 0.790345  pottedplant: 0.362146  sheep: 0.627508  sofa: 0.250435  train: 0.011013  tvmonitor: 0.105285
[2023-05-24 22:50:38,101] 

[2023-05-24 22:50:38,112] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 22:50:47,528] epoch [4] has the best iou: 0.640429
[2023-05-24 22:50:47,530] epoch [5]
[2023-05-24 22:54:11,875] mean IoU: 0.844668  background: 0.942453  foreground: 0.746883
[2023-05-24 22:54:11,876] mean IoU: 0.717449  background: 0.942453  aeroplane: 0.850762  bicycle: 0.468896  bird: 0.754370  boat: 0.696000  bottle: 0.591231  bus: 0.842255  car: 0.737376  cat: 0.900912  chair: 0.369154  cow: 0.737742  diningtable: 0.489693  dog: 0.785792  horse: 0.846574  motorbike: 0.867130  person: 0.821071  pottedplant: 0.495216  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 22:55:39,781] mean IoU: 0.764167  background: 0.912712  foreground: 0.615622
[2023-05-24 22:55:39,781] mean IoU: 0.588959  background: 0.912712  aeroplane: 0.892193  bicycle: 0.307395  bird: 0.821969  boat: 0.543023  bottle: 0.641552  bus: 0.848624  car: 0.613221  cat: 0.860977  chair: 0.211518  cow: 0.827400  diningtable: 0.326734  dog: 0.844341  horse: 0.797445  motorbike: 0.839609  person: 0.662038  pottedplant: 0.386810  sheep: 0.761861  sofa: 0.255644  train: 0.007590  tvmonitor: 0.005486
[2023-05-24 22:55:39,782] 

[2023-05-24 22:55:39,782] epoch [6]
[2023-05-24 22:59:03,662] mean IoU: 0.857095  background: 0.947739  foreground: 0.766452
[2023-05-24 22:59:03,663] mean IoU: 0.742265  background: 0.947739  aeroplane: 0.880106  bicycle: 0.515471  bird: 0.855178  boat: 0.711940  bottle: 0.594305  bus: 0.864602  car: 0.753718  cat: 0.907331  chair: 0.432060  cow: 0.761062  diningtable: 0.479040  dog: 0.826465  horse: 0.854939  motorbike: 0.891130  person: 0.819929  pottedplant: 0.523496  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:00:30,138] mean IoU: 0.753762  background: 0.902461  foreground: 0.605063
[2023-05-24 23:00:30,139] mean IoU: 0.565320  background: 0.902461  aeroplane: 0.895270  bicycle: 0.338555  bird: 0.791675  boat: 0.659088  bottle: 0.499397  bus: 0.793216  car: 0.585975  cat: 0.828629  chair: 0.293179  cow: 0.803723  diningtable: 0.099185  dog: 0.786913  horse: 0.736449  motorbike: 0.782705  person: 0.754847  pottedplant: 0.114227  sheep: 0.656501  sofa: 0.345180  train: 0.088013  tvmonitor: 0.116533
[2023-05-24 23:00:30,139] 

[2023-05-24 23:00:30,140] epoch [7]
[2023-05-24 23:03:54,031] mean IoU: 0.841035  background: 0.941924  foreground: 0.740146
[2023-05-24 23:03:54,032] mean IoU: 0.715122  background: 0.941924  aeroplane: 0.878572  bicycle: 0.458638  bird: 0.849829  boat: 0.729115  bottle: 0.600377  bus: 0.820938  car: 0.692386  cat: 0.879628  chair: 0.437580  cow: 0.774669  diningtable: 0.306619  dog: 0.831048  horse: 0.842152  motorbike: 0.824372  person: 0.815320  pottedplant: 0.473903  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:05:22,572] mean IoU: 0.734920  background: 0.902115  foreground: 0.567725
[2023-05-24 23:05:22,573] mean IoU: 0.503116  background: 0.902115  aeroplane: 0.711111  bicycle: 0.221201  bird: 0.806947  boat: 0.099018  bottle: 0.575042  bus: 0.459242  car: 0.504889  cat: 0.839646  chair: 0.257880  cow: 0.816733  diningtable: 0.166820  dog: 0.808232  horse: 0.750153  motorbike: 0.746571  person: 0.787691  pottedplant: 0.206088  sheep: 0.608706  sofa: 0.232774  train: 0.004076  tvmonitor: 0.060503
[2023-05-24 23:05:22,574] 

[2023-05-24 23:05:22,574] epoch [8]
[2023-05-24 23:08:47,059] mean IoU: 0.838521  background: 0.940822  foreground: 0.736220
[2023-05-24 23:08:47,060] mean IoU: 0.701063  background: 0.940822  aeroplane: 0.850793  bicycle: 0.393851  bird: 0.801149  boat: 0.471450  bottle: 0.614145  bus: 0.778916  car: 0.762878  cat: 0.898006  chair: 0.432450  cow: 0.782928  diningtable: 0.404382  dog: 0.787917  horse: 0.826554  motorbike: 0.869397  person: 0.808750  pottedplant: 0.493678  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:10:13,872] mean IoU: 0.780558  background: 0.915515  foreground: 0.645600
[2023-05-24 23:10:13,873] mean IoU: 0.604417  background: 0.915515  aeroplane: 0.837917  bicycle: 0.320944  bird: 0.813881  boat: 0.628658  bottle: 0.691878  bus: 0.850229  car: 0.615853  cat: 0.873889  chair: 0.199566  cow: 0.785475  diningtable: 0.322344  dog: 0.831154  horse: 0.777563  motorbike: 0.818809  person: 0.776476  pottedplant: 0.426203  sheep: 0.758038  sofa: 0.280084  train: 0.089793  tvmonitor: 0.078479
[2023-05-24 23:10:13,873] 

[2023-05-24 23:10:13,887] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 23:10:27,470] epoch [8] has the best iou: 0.645600
[2023-05-24 23:10:27,470] epoch [9]
[2023-05-24 23:14:13,728] mean IoU: 0.869687  background: 0.952952  foreground: 0.786422
[2023-05-24 23:14:13,729] mean IoU: 0.757418  background: 0.952952  aeroplane: 0.904912  bicycle: 0.512330  bird: 0.891809  boat: 0.643121  bottle: 0.615600  bus: 0.856637  car: 0.804871  cat: 0.916642  chair: 0.464030  cow: 0.808458  diningtable: 0.486263  dog: 0.817947  horse: 0.876506  motorbike: 0.876715  person: 0.854408  pottedplant: 0.592909  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:15:40,124] mean IoU: 0.789309  background: 0.918962  foreground: 0.659657
[2023-05-24 23:15:40,125] mean IoU: 0.617312  background: 0.918962  aeroplane: 0.890672  bicycle: 0.344928  bird: 0.842586  boat: 0.584864  bottle: 0.700187  bus: 0.867823  car: 0.639301  cat: 0.881501  chair: 0.291285  cow: 0.811112  diningtable: 0.405326  dog: 0.769377  horse: 0.794593  motorbike: 0.847236  person: 0.796125  pottedplant: 0.412112  sheep: 0.707374  sofa: 0.396758  train: 0.039199  tvmonitor: 0.022221
[2023-05-24 23:15:40,126] 

[2023-05-24 23:15:40,140] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 23:15:49,695] epoch [9] has the best iou: 0.659657
[2023-05-24 23:15:49,696] epoch [10]
[2023-05-24 23:19:12,737] mean IoU: 0.884556  background: 0.958496  foreground: 0.810616
[2023-05-24 23:19:12,742] mean IoU: 0.782330  background: 0.958496  aeroplane: 0.899359  bicycle: 0.537990  bird: 0.891785  boat: 0.686757  bottle: 0.680570  bus: 0.877577  car: 0.799097  cat: 0.922259  chair: 0.521347  cow: 0.827766  diningtable: 0.597303  dog: 0.825458  horse: 0.884536  motorbike: 0.892209  person: 0.875802  pottedplant: 0.621292  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:20:39,449] mean IoU: 0.790878  background: 0.920919  foreground: 0.660838
[2023-05-24 23:20:39,450] mean IoU: 0.619816  background: 0.920919  aeroplane: 0.901425  bicycle: 0.328191  bird: 0.870884  boat: 0.692890  bottle: 0.669117  bus: 0.882053  car: 0.620396  cat: 0.863151  chair: 0.327594  cow: 0.853907  diningtable: 0.441181  dog: 0.839978  horse: 0.778435  motorbike: 0.827533  person: 0.794963  pottedplant: 0.420676  sheep: 0.490062  sofa: 0.401757  train: 0.011844  tvmonitor: 0.079191
[2023-05-24 23:20:39,450] 

[2023-05-24 23:20:39,462] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 23:20:50,740] epoch [10] has the best iou: 0.660838
[2023-05-24 23:20:50,740] epoch [11]
[2023-05-24 23:24:15,254] mean IoU: 0.888773  background: 0.960084  foreground: 0.817463
[2023-05-24 23:24:15,255] mean IoU: 0.790920  background: 0.960084  aeroplane: 0.929181  bicycle: 0.522837  bird: 0.890866  boat: 0.751923  bottle: 0.671956  bus: 0.884408  car: 0.797673  cat: 0.932658  chair: 0.525457  cow: 0.823193  diningtable: 0.595627  dog: 0.848203  horse: 0.886759  motorbike: 0.891361  person: 0.875168  pottedplant: 0.658293  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:25:41,212] mean IoU: 0.786249  background: 0.920041  foreground: 0.652456
[2023-05-24 23:25:41,212] mean IoU: 0.603155  background: 0.920041  aeroplane: 0.883358  bicycle: 0.337965  bird: 0.858278  boat: 0.590650  bottle: 0.663937  bus: 0.867563  car: 0.621445  cat: 0.885675  chair: 0.327390  cow: 0.856220  diningtable: 0.507721  dog: 0.846933  horse: 0.735483  motorbike: 0.826110  person: 0.810674  pottedplant: 0.406161  sheep: 0.290390  sofa: 0.359508  train: 0.011748  tvmonitor: 0.058996
[2023-05-24 23:25:41,212] 

[2023-05-24 23:25:41,213] epoch [12]
[2023-05-24 23:29:05,017] mean IoU: 0.896179  background: 0.962749  foreground: 0.829608
[2023-05-24 23:29:05,017] mean IoU: 0.802302  background: 0.962749  aeroplane: 0.945397  bicycle: 0.533044  bird: 0.872248  boat: 0.720474  bottle: 0.705280  bus: 0.897571  car: 0.826674  cat: 0.945723  chair: 0.549942  cow: 0.850808  diningtable: 0.639083  dog: 0.845367  horse: 0.896829  motorbike: 0.893911  person: 0.887327  pottedplant: 0.666710  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:30:31,083] mean IoU: 0.805348  background: 0.924761  foreground: 0.685934
[2023-05-24 23:30:31,083] mean IoU: 0.646473  background: 0.924761  aeroplane: 0.908936  bicycle: 0.384727  bird: 0.802543  boat: 0.659053  bottle: 0.677351  bus: 0.850202  car: 0.665506  cat: 0.893844  chair: 0.373860  cow: 0.835444  diningtable: 0.513530  dog: 0.854779  horse: 0.801424  motorbike: 0.859516  person: 0.800761  pottedplant: 0.424514  sheep: 0.674897  sofa: 0.461047  train: 0.122615  tvmonitor: 0.086624
[2023-05-24 23:30:31,084] 

[2023-05-24 23:30:31,107] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 23:30:40,654] epoch [12] has the best iou: 0.685934
[2023-05-24 23:30:40,655] epoch [13]
[2023-05-24 23:34:03,412] mean IoU: 0.899622  background: 0.964136  foreground: 0.835108
[2023-05-24 23:34:03,412] mean IoU: 0.806411  background: 0.964136  aeroplane: 0.944377  bicycle: 0.544336  bird: 0.866104  boat: 0.754945  bottle: 0.682584  bus: 0.909647  car: 0.837184  cat: 0.943836  chair: 0.566118  cow: 0.803105  diningtable: 0.675250  dog: 0.877929  horse: 0.891161  motorbike: 0.897757  person: 0.883918  pottedplant: 0.666593  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:35:29,343] mean IoU: 0.803914  background: 0.926683  foreground: 0.681145
[2023-05-24 23:35:29,343] mean IoU: 0.635378  background: 0.926683  aeroplane: 0.908280  bicycle: 0.356446  bird: 0.832621  boat: 0.671287  bottle: 0.674178  bus: 0.906555  car: 0.685852  cat: 0.879581  chair: 0.310145  cow: 0.838301  diningtable: 0.485442  dog: 0.854593  horse: 0.816559  motorbike: 0.826359  person: 0.816838  pottedplant: 0.378219  sheep: 0.697884  sofa: 0.408815  train: 0.029232  tvmonitor: 0.039070
[2023-05-24 23:35:29,344] 

[2023-05-24 23:35:29,344] epoch [14]
[2023-05-24 23:39:32,191] mean IoU: 0.899548  background: 0.964005  foreground: 0.835091
[2023-05-24 23:39:32,191] mean IoU: 0.808149  background: 0.964005  aeroplane: 0.881446  bicycle: 0.607294  bird: 0.886245  boat: 0.752081  bottle: 0.637829  bus: 0.912557  car: 0.839855  cat: 0.930454  chair: 0.566409  cow: 0.866092  diningtable: 0.626358  dog: 0.890931  horse: 0.903985  motorbike: 0.901147  person: 0.896909  pottedplant: 0.674940  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:41:02,847] mean IoU: 0.811560  background: 0.927777  foreground: 0.695343
[2023-05-24 23:41:02,848] mean IoU: 0.654118  background: 0.927777  aeroplane: 0.895790  bicycle: 0.382343  bird: 0.856845  boat: 0.663248  bottle: 0.635155  bus: 0.884255  car: 0.671981  cat: 0.879684  chair: 0.374189  cow: 0.830692  diningtable: 0.422087  dog: 0.866649  horse: 0.810294  motorbike: 0.843781  person: 0.820847  pottedplant: 0.359897  sheep: 0.797580  sofa: 0.421768  train: 0.263044  tvmonitor: 0.128573
[2023-05-24 23:41:02,848] 

[2023-05-24 23:41:02,858] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 23:41:12,633] epoch [14] has the best iou: 0.695343
[2023-05-24 23:41:12,634] epoch [15]
[2023-05-24 23:44:38,000] mean IoU: 0.902754  background: 0.965171  foreground: 0.840337
[2023-05-24 23:44:38,000] mean IoU: 0.816399  background: 0.965171  aeroplane: 0.942620  bicycle: 0.606801  bird: 0.898246  boat: 0.764852  bottle: 0.666186  bus: 0.908735  car: 0.842072  cat: 0.921957  chair: 0.595296  cow: 0.848175  diningtable: 0.666848  dog: 0.886971  horse: 0.888000  motorbike: 0.892460  person: 0.892225  pottedplant: 0.692158  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:46:04,229] mean IoU: 0.813657  background: 0.928250  foreground: 0.699063
[2023-05-24 23:46:04,230] mean IoU: 0.666563  background: 0.928250  aeroplane: 0.912883  bicycle: 0.411558  bird: 0.867021  boat: 0.701047  bottle: 0.683672  bus: 0.843609  car: 0.635001  cat: 0.893635  chair: 0.404163  cow: 0.852392  diningtable: 0.528887  dog: 0.823108  horse: 0.832358  motorbike: 0.848239  person: 0.826262  pottedplant: 0.454353  sheep: 0.770775  sofa: 0.450407  train: 0.217871  tvmonitor: 0.112324
[2023-05-24 23:46:04,230] 

[2023-05-24 23:46:04,241] Saving model: ckpt/n_emb_6/best.pth
[2023-05-24 23:46:15,626] epoch [15] has the best iou: 0.699063
[2023-05-24 23:46:15,627] epoch [16]
[2023-05-24 23:49:43,486] mean IoU: 0.909907  background: 0.967829  foreground: 0.851984
[2023-05-24 23:49:43,486] mean IoU: 0.825686  background: 0.967829  aeroplane: 0.950949  bicycle: 0.554409  bird: 0.916475  boat: 0.802844  bottle: 0.726080  bus: 0.919214  car: 0.849780  cat: 0.936407  chair: 0.623684  cow: 0.872391  diningtable: 0.655361  dog: 0.893749  horse: 0.907138  motorbike: 0.900197  person: 0.907493  pottedplant: 0.652663  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:51:42,785] mean IoU: 0.812399  background: 0.926872  foreground: 0.697925
[2023-05-24 23:51:42,785] mean IoU: 0.667155  background: 0.926872  aeroplane: 0.913548  bicycle: 0.393128  bird: 0.823441  boat: 0.705149  bottle: 0.699530  bus: 0.873826  car: 0.690363  cat: 0.886537  chair: 0.425083  cow: 0.827930  diningtable: 0.561102  dog: 0.854992  horse: 0.827132  motorbike: 0.820964  person: 0.814404  pottedplant: 0.477960  sheep: 0.812245  sofa: 0.434530  train: 0.094758  tvmonitor: 0.146756
[2023-05-24 23:51:42,786] 

[2023-05-24 23:51:42,786] epoch [17]
[2023-05-24 23:55:35,767] mean IoU: 0.909279  background: 0.967550  foreground: 0.851009
[2023-05-24 23:55:35,767] mean IoU: 0.822765  background: 0.967550  aeroplane: 0.943528  bicycle: 0.561188  bird: 0.902578  boat: 0.800512  bottle: 0.726890  bus: 0.932064  car: 0.853272  cat: 0.934535  chair: 0.604925  cow: 0.870873  diningtable: 0.682999  dog: 0.902565  horse: 0.913005  motorbike: 0.910677  person: 0.907357  pottedplant: 0.572483  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-24 23:57:02,957] mean IoU: 0.800009  background: 0.922278  foreground: 0.677741
[2023-05-24 23:57:02,958] mean IoU: 0.638580  background: 0.922278  aeroplane: 0.865153  bicycle: 0.348464  bird: 0.864593  boat: 0.681380  bottle: 0.668420  bus: 0.883299  car: 0.666525  cat: 0.828140  chair: 0.367017  cow: 0.852363  diningtable: 0.541468  dog: 0.811697  horse: 0.785236  motorbike: 0.858823  person: 0.808004  pottedplant: 0.477050  sheep: 0.603619  sofa: 0.424654  train: 0.046953  tvmonitor: 0.105052
[2023-05-24 23:57:02,958] 

[2023-05-24 23:57:02,959] epoch [18]
[2023-05-25 00:00:28,788] mean IoU: 0.904836  background: 0.965875  foreground: 0.843797
[2023-05-25 00:00:28,788] mean IoU: 0.820166  background: 0.965875  aeroplane: 0.940904  bicycle: 0.572268  bird: 0.920516  boat: 0.833829  bottle: 0.694362  bus: 0.927263  car: 0.837704  cat: 0.896449  chair: 0.580530  cow: 0.879106  diningtable: 0.694187  dog: 0.877328  horse: 0.918875  motorbike: 0.905986  person: 0.899225  pottedplant: 0.598421  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-25 00:02:06,398] mean IoU: 0.804624  background: 0.925678  foreground: 0.683570
[2023-05-25 00:02:06,399] mean IoU: 0.647450  background: 0.925678  aeroplane: 0.917816  bicycle: 0.369802  bird: 0.862987  boat: 0.687527  bottle: 0.656590  bus: 0.872755  car: 0.649052  cat: 0.884795  chair: 0.406799  cow: 0.890229  diningtable: 0.533468  dog: 0.866002  horse: 0.822699  motorbike: 0.862283  person: 0.798685  pottedplant: 0.448250  sheep: 0.635332  sofa: 0.331003  train: 0.060164  tvmonitor: 0.114535
[2023-05-25 00:02:06,400] 

[2023-05-25 00:02:06,401] epoch [19]
[2023-05-25 00:05:42,448] mean IoU: 0.917420  background: 0.970658  foreground: 0.864182
[2023-05-25 00:05:42,449] mean IoU: 0.840162  background: 0.970658  aeroplane: 0.956514  bicycle: 0.573948  bird: 0.924889  boat: 0.814504  bottle: 0.731051  bus: 0.929915  car: 0.850741  cat: 0.940068  chair: 0.614918  cow: 0.896338  diningtable: 0.714419  dog: 0.910259  horse: 0.929273  motorbike: 0.919679  person: 0.907753  pottedplant: 0.697823  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-25 00:07:09,701] mean IoU: 0.806255  background: 0.927674  foreground: 0.684836
[2023-05-25 00:07:09,702] mean IoU: 0.639757  background: 0.927674  aeroplane: 0.917370  bicycle: 0.396970  bird: 0.877350  boat: 0.652399  bottle: 0.691715  bus: 0.872523  car: 0.640879  cat: 0.882751  chair: 0.377509  cow: 0.879422  diningtable: 0.585388  dog: 0.870520  horse: 0.826290  motorbike: 0.861556  person: 0.831151  pottedplant: 0.470697  sheep: 0.465005  sofa: 0.338903  train: 0.013706  tvmonitor: 0.055114
[2023-05-25 00:07:09,702] 

[2023-05-25 00:07:09,703] epoch [20]
[2023-05-25 00:10:33,981] mean IoU: 0.917863  background: 0.970748  foreground: 0.864979
[2023-05-25 00:10:33,982] mean IoU: 0.839404  background: 0.970748  aeroplane: 0.953944  bicycle: 0.566423  bird: 0.922514  boat: 0.809492  bottle: 0.703224  bus: 0.937084  car: 0.841311  cat: 0.947254  chair: 0.633896  cow: 0.899735  diningtable: 0.757545  dog: 0.892500  horse: 0.917466  motorbike: 0.914884  person: 0.904004  pottedplant: 0.697844  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-25 00:12:00,750] mean IoU: 0.799905  background: 0.924391  foreground: 0.675419
[2023-05-25 00:12:00,750] mean IoU: 0.627401  background: 0.924391  aeroplane: 0.904288  bicycle: 0.356395  bird: 0.871953  boat: 0.673037  bottle: 0.640599  bus: 0.886539  car: 0.651968  cat: 0.888142  chair: 0.333092  cow: 0.841688  diningtable: 0.601417  dog: 0.845630  horse: 0.824181  motorbike: 0.870347  person: 0.831576  pottedplant: 0.449797  sheep: 0.367612  sofa: 0.352803  train: 0.008402  tvmonitor: 0.051568
[2023-05-25 00:12:00,751] 

[2023-05-25 00:12:00,751] epoch [21]
[2023-05-25 00:15:24,813] mean IoU: 0.917867  background: 0.970680  foreground: 0.865054
[2023-05-25 00:15:24,814] mean IoU: 0.837993  background: 0.970680  aeroplane: 0.867088  bicycle: 0.553589  bird: 0.933986  boat: 0.824610  bottle: 0.738344  bus: 0.938821  car: 0.814868  cat: 0.944391  chair: 0.626004  cow: 0.899368  diningtable: 0.776821  dog: 0.920613  horse: 0.934274  motorbike: 0.910719  person: 0.904402  pottedplant: 0.687311  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-05-25 00:16:52,044] mean IoU: 0.800660  background: 0.926141  foreground: 0.675179
