[2023-05-31 18:02:23,827] Namespace(checkpoint_path='./pretrain-weights/sam_vit_h_4b8939.pth', model_type='vit_h', device='cuda', voc2012_path='./VOC2012', coco_path='./COCO2017', dataset='VOC', n_emb=5, lr=0.005, trainer='cocoop', batch_size=8, num_workers=16, epoch=200, save_dir='ckpt/n_emb_5', load_model_path='./models/best.pth', resume=False)
[2023-05-31 18:02:46,869] epoch [0]
[2023-05-31 20:37:53,742] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 20:38:06,084] epoch [32]
[2023-05-31 20:41:18,747] mean IoU: 0.909177  background: 0.966638  foreground: 0.851715
[2023-05-31 20:42:34,363] mean IoU: 0.841313  background: 0.937045  foreground: 0.745580
[2023-05-31 20:42:34,364] 

[2023-05-31 20:42:34,374] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 20:42:45,718] epoch [33]
[2023-05-31 20:46:05,167] mean IoU: 0.907756  background: 0.965888  foreground: 0.849625
[2023-05-31 20:47:20,718] mean IoU: 0.847855  background: 0.942181  foreground: 0.753529
[2023-05-31 20:47:20,719] 

[2023-05-31 20:47:20,725] saving model: ckpt/n_emb_5/best.pth
[2023-05-31 20:47:31,834] epoch [33] has the best iou: 0.753529
[2023-05-31 20:47:31,843] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 20:47:43,764] epoch [34]
[2023-05-31 20:51:06,467] mean IoU: 0.908844  background: 0.966376  foreground: 0.851312
[2023-05-31 20:52:20,866] mean IoU: 0.843301  background: 0.938236  foreground: 0.748366
[2023-05-31 20:52:20,866] 

[2023-05-31 20:52:20,876] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 20:52:31,815] epoch [35]
[2023-05-31 20:55:46,371] mean IoU: 0.897871  background: 0.962164  foreground: 0.833578
[2023-05-31 20:57:01,670] mean IoU: 0.836368  background: 0.936245  foreground: 0.736492
[2023-05-31 20:57:01,670] 

[2023-05-31 20:57:01,679] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 20:57:12,561] epoch [36]
[2023-05-31 21:00:29,405] mean IoU: 0.899725  background: 0.962874  foreground: 0.836576
[2023-05-31 21:01:44,757] mean IoU: 0.844371  background: 0.940353  foreground: 0.748390
[2023-05-31 21:01:44,758] 

[2023-05-31 21:01:44,767] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:01:56,112] epoch [37]
[2023-05-31 21:05:16,396] mean IoU: 0.904611  background: 0.964777  foreground: 0.844445
[2023-05-31 21:06:31,102] mean IoU: 0.845243  background: 0.940017  foreground: 0.750469
[2023-05-31 21:06:31,102] 

[2023-05-31 21:06:31,113] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:06:42,349] epoch [38]
[2023-05-31 21:09:59,944] mean IoU: 0.906253  background: 0.965491  foreground: 0.847015
[2023-05-31 21:11:14,774] mean IoU: 0.844532  background: 0.940088  foreground: 0.748976
[2023-05-31 21:11:14,774] 

[2023-05-31 21:11:14,787] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:11:25,205] epoch [39]
[2023-05-31 21:14:45,542] mean IoU: 0.916064  background: 0.969135  foreground: 0.862992
[2023-05-31 21:16:00,707] mean IoU: 0.851045  background: 0.943088  foreground: 0.759002
[2023-05-31 21:16:00,707] 

[2023-05-31 21:16:00,716] saving model: ckpt/n_emb_5/best.pth
[2023-05-31 21:16:11,754] epoch [39] has the best iou: 0.759002
[2023-05-31 21:16:11,761] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:16:26,076] epoch [40]
[2023-05-31 21:19:47,944] mean IoU: 0.918563  background: 0.970018  foreground: 0.867109
[2023-05-31 21:21:03,437] mean IoU: 0.844452  background: 0.937091  foreground: 0.751812
[2023-05-31 21:21:03,437] 

[2023-05-31 21:21:03,445] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:21:13,959] epoch [41]
[2023-05-31 21:24:32,023] mean IoU: 0.915164  background: 0.968625  foreground: 0.861704
[2023-05-31 21:25:46,896] mean IoU: 0.848050  background: 0.940052  foreground: 0.756048
[2023-05-31 21:25:46,896] 

[2023-05-31 21:25:46,905] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:25:58,041] epoch [42]
[2023-05-31 21:29:10,442] mean IoU: 0.916128  background: 0.969062  foreground: 0.863194
[2023-05-31 21:30:26,605] mean IoU: 0.847254  background: 0.941135  foreground: 0.753372
[2023-05-31 21:30:26,605] 

[2023-05-31 21:30:26,614] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:30:37,594] epoch [43]
[2023-05-31 21:33:58,202] mean IoU: 0.920706  background: 0.970830  foreground: 0.870581
[2023-05-31 21:35:13,375] mean IoU: 0.842181  background: 0.939027  foreground: 0.745335
[2023-05-31 21:35:13,375] 

[2023-05-31 21:35:13,383] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:35:24,722] epoch [44]
[2023-05-31 21:38:40,649] mean IoU: 0.920488  background: 0.970721  foreground: 0.870255
[2023-05-31 21:39:55,746] mean IoU: 0.842059  background: 0.940322  foreground: 0.743797
[2023-05-31 21:39:55,746] 

[2023-05-31 21:39:55,755] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:40:06,698] epoch [45]
[2023-05-31 21:43:25,502] mean IoU: 0.917781  background: 0.969867  foreground: 0.865694
[2023-05-31 21:44:40,772] mean IoU: 0.844349  background: 0.940163  foreground: 0.748534
[2023-05-31 21:44:40,772] 

[2023-05-31 21:44:40,779] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:44:52,484] epoch [46]
[2023-05-31 21:48:11,734] mean IoU: 0.906258  background: 0.965428  foreground: 0.847089
[2023-05-31 21:49:28,617] mean IoU: 0.839071  background: 0.936699  foreground: 0.741444
[2023-05-31 21:49:28,618] 

[2023-05-31 21:49:28,663] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:49:40,914] epoch [47]
[2023-05-31 21:53:02,611] mean IoU: 0.914569  background: 0.968563  foreground: 0.860576
[2023-05-31 21:54:18,785] mean IoU: 0.851244  background: 0.942192  foreground: 0.760297
[2023-05-31 21:54:18,786] 

[2023-05-31 21:54:18,795] saving model: ckpt/n_emb_5/best.pth
[2023-05-31 21:54:29,279] epoch [47] has the best iou: 0.760297
[2023-05-31 21:54:29,287] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:54:43,117] epoch [48]
[2023-05-31 21:58:12,226] mean IoU: 0.922526  background: 0.971469  foreground: 0.873583
[2023-05-31 21:59:28,049] mean IoU: 0.849858  background: 0.941223  foreground: 0.758493
[2023-05-31 21:59:28,050] 

[2023-05-31 21:59:28,061] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 21:59:43,725] epoch [49]
[2023-05-31 22:03:15,630] mean IoU: 0.918552  background: 0.969905  foreground: 0.867199
[2023-05-31 22:04:29,439] mean IoU: 0.845355  background: 0.940110  foreground: 0.750600
[2023-05-31 22:04:29,440] 

[2023-05-31 22:04:29,452] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:04:44,877] epoch [50]
[2023-05-31 22:08:16,236] mean IoU: 0.915153  background: 0.968638  foreground: 0.861669
[2023-05-31 22:09:29,416] mean IoU: 0.849544  background: 0.942345  foreground: 0.756743
[2023-05-31 22:09:29,417] 

[2023-05-31 22:09:29,426] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:09:42,103] epoch [51]
[2023-05-31 22:13:07,795] mean IoU: 0.920841  background: 0.970867  foreground: 0.870814
[2023-05-31 22:14:22,620] mean IoU: 0.849926  background: 0.942249  foreground: 0.757603
[2023-05-31 22:14:22,620] 

[2023-05-31 22:14:22,630] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:14:34,595] epoch [52]
[2023-05-31 22:18:04,686] mean IoU: 0.924805  background: 0.972421  foreground: 0.877189
[2023-05-31 22:19:19,505] mean IoU: 0.848938  background: 0.940901  foreground: 0.756975
[2023-05-31 22:19:19,505] 

[2023-05-31 22:19:19,514] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:19:31,462] epoch [53]
[2023-05-31 22:23:00,887] mean IoU: 0.923509  background: 0.971866  foreground: 0.875153
[2023-05-31 22:24:15,660] mean IoU: 0.847822  background: 0.942341  foreground: 0.753303
[2023-05-31 22:24:15,660] 

[2023-05-31 22:24:15,670] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:24:27,769] epoch [54]
[2023-05-31 22:27:58,703] mean IoU: 0.925063  background: 0.972520  foreground: 0.877606
[2023-05-31 22:29:13,594] mean IoU: 0.850484  background: 0.942197  foreground: 0.758770
[2023-05-31 22:29:13,595] 

[2023-05-31 22:29:13,601] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:29:25,799] epoch [55]
[2023-05-31 22:32:54,815] mean IoU: 0.928071  background: 0.973630  foreground: 0.882511
[2023-05-31 22:34:10,240] mean IoU: 0.846316  background: 0.940210  foreground: 0.752422
[2023-05-31 22:34:10,240] 

[2023-05-31 22:34:10,249] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:34:22,386] epoch [56]
[2023-05-31 22:37:54,306] mean IoU: 0.921896  background: 0.971266  foreground: 0.872525
[2023-05-31 22:39:09,652] mean IoU: 0.848659  background: 0.942823  foreground: 0.754495
[2023-05-31 22:39:09,652] 

[2023-05-31 22:39:09,660] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:39:20,367] epoch [57]
[2023-05-31 22:42:45,594] mean IoU: 0.919138  background: 0.970271  foreground: 0.868005
[2023-05-31 22:44:01,868] mean IoU: 0.845603  background: 0.940081  foreground: 0.751125
[2023-05-31 22:44:01,869] 

[2023-05-31 22:44:01,876] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:44:12,859] epoch [58]
[2023-05-31 22:47:34,781] mean IoU: 0.923798  background: 0.971954  foreground: 0.875642
[2023-05-31 22:48:48,949] mean IoU: 0.838880  background: 0.939998  foreground: 0.737761
[2023-05-31 22:48:48,949] 

[2023-05-31 22:48:48,958] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:48:58,835] epoch [59]
[2023-05-31 22:52:19,931] mean IoU: 0.917629  background: 0.969788  foreground: 0.865469
[2023-05-31 22:53:34,091] mean IoU: 0.844057  background: 0.940180  foreground: 0.747934
[2023-05-31 22:53:34,091] 

[2023-05-31 22:53:34,098] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:53:43,969] epoch [60]
[2023-05-31 22:57:09,888] mean IoU: 0.916379  background: 0.969095  foreground: 0.863663
[2023-05-31 22:58:23,752] mean IoU: 0.837888  background: 0.937765  foreground: 0.738011
[2023-05-31 22:58:23,753] 

[2023-05-31 22:58:23,763] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 22:58:34,861] epoch [61]
[2023-05-31 23:02:02,501] mean IoU: 0.916882  background: 0.969389  foreground: 0.864375
[2023-05-31 23:03:16,709] mean IoU: 0.849913  background: 0.941648  foreground: 0.758179
[2023-05-31 23:03:16,710] 

[2023-05-31 23:03:16,719] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:03:28,299] epoch [62]
[2023-05-31 23:06:56,096] mean IoU: 0.923528  background: 0.971833  foreground: 0.875223
[2023-05-31 23:08:09,421] mean IoU: 0.848016  background: 0.941602  foreground: 0.754429
[2023-05-31 23:08:09,421] 

[2023-05-31 23:08:09,431] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:08:20,914] epoch [63]
[2023-05-31 23:11:44,045] mean IoU: 0.928837  background: 0.973878  foreground: 0.883797
[2023-05-31 23:12:57,772] mean IoU: 0.849530  background: 0.942064  foreground: 0.756996
[2023-05-31 23:12:57,772] 

[2023-05-31 23:12:57,780] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:13:07,892] epoch [64]
[2023-05-31 23:16:36,661] mean IoU: 0.931988  background: 0.975041  foreground: 0.888936
[2023-05-31 23:17:52,109] mean IoU: 0.851524  background: 0.942210  foreground: 0.760837
[2023-05-31 23:17:52,110] 

[2023-05-31 23:17:52,120] saving model: ckpt/n_emb_5/best.pth
[2023-05-31 23:18:03,711] epoch [64] has the best iou: 0.760837
[2023-05-31 23:18:03,719] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:18:16,633] epoch [65]
[2023-05-31 23:21:45,027] mean IoU: 0.933416  background: 0.975681  foreground: 0.891151
[2023-05-31 23:23:00,644] mean IoU: 0.850206  background: 0.941096  foreground: 0.759316
[2023-05-31 23:23:00,644] 

[2023-05-31 23:23:00,653] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:23:15,268] epoch [66]
[2023-05-31 23:26:43,537] mean IoU: 0.926022  background: 0.972870  foreground: 0.879174
[2023-05-31 23:27:58,271] mean IoU: 0.843785  background: 0.938993  foreground: 0.748578
[2023-05-31 23:27:58,272] 

[2023-05-31 23:27:58,284] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:28:13,511] epoch [67]
[2023-05-31 23:31:44,434] mean IoU: 0.928744  background: 0.973834  foreground: 0.883654
[2023-05-31 23:32:59,733] mean IoU: 0.847325  background: 0.940961  foreground: 0.753688
[2023-05-31 23:32:59,734] 

[2023-05-31 23:32:59,741] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:33:15,883] epoch [68]
[2023-05-31 23:36:36,489] mean IoU: 0.931788  background: 0.974955  foreground: 0.888621
[2023-05-31 23:37:50,712] mean IoU: 0.850224  background: 0.942401  foreground: 0.758047
[2023-05-31 23:37:50,712] 

[2023-05-31 23:37:50,720] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:38:02,020] epoch [69]
[2023-05-31 23:41:27,350] mean IoU: 0.932440  background: 0.975269  foreground: 0.889610
[2023-05-31 23:42:41,640] mean IoU: 0.850271  background: 0.941915  foreground: 0.758626
[2023-05-31 23:42:41,640] 

[2023-05-31 23:42:41,650] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:42:52,650] epoch [70]
[2023-05-31 23:46:15,073] mean IoU: 0.926133  background: 0.972886  foreground: 0.879380
[2023-05-31 23:47:28,901] mean IoU: 0.848241  background: 0.941054  foreground: 0.755429
[2023-05-31 23:47:28,901] 

[2023-05-31 23:47:28,909] saving model: ckpt/n_emb_5/last.pth
[2023-05-31 23:47:39,303] epoch [71]
[2023-05-31 23:51:01,587] mean IoU: 0.925936  background: 0.972747  foreground: 0.879125
[2023-05-31 23:52:17,075] mean IoU: 0.844111  background: 0.941016  foreground: 0.747207
[2023-05-31 23:52:17,077] 

[2023-05-31 23:52:17,086] saving model: ckpt/n_emb_5/last.pth
