[2023-06-02 22:14:59,981] Namespace(checkpoint_path='./pretrain-weights/sam_vit_h_4b8939.pth', model_type='vit_h', device='cuda', voc2012_path='./VOC2012', n_emb=4, lr=0.005, trainer='cocoopv2', batch_size=8, num_workers=24, epoch=100, unseen_classes=[17, 18, 19, 20], save_dir='ckpt_zero-shot_v2/n_emb_4')
[2023-06-02 22:15:24,377] epoch [0]
[2023-06-02 22:23:44,101] epoch [1] has the best iou: 0.550058
[2023-06-02 22:23:44,102] epoch [2]
[2023-06-02 22:26:29,256] mean IoU: 0.765279  background: 0.911713  foreground: 0.618845
[2023-06-02 22:26:29,257] mean IoU: 0.600368  background: 0.911713  aeroplane: 0.785390  bicycle: 0.263118  bird: 0.708688  boat: 0.604598  bottle: 0.371142  bus: 0.763316  car: 0.629376  cat: 0.862161  chair: 0.060798  cow: 0.733375  diningtable: 0.299791  dog: 0.738663  horse: 0.805307  motorbike: 0.695304  person: 0.604720  pottedplant: 0.368791  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:27:53,218] mean IoU: 0.738757  background: 0.891703  foreground: 0.585810
[2023-06-02 22:27:53,219] mean IoU: 0.562169  background: 0.891703  aeroplane: 0.833890  bicycle: 0.288124  bird: 0.705768  boat: 0.555848  bottle: 0.482758  bus: 0.840322  car: 0.559876  cat: 0.815027  chair: 0.131488  cow: 0.801982  diningtable: 0.252212  dog: 0.749387  horse: 0.704693  motorbike: 0.716334  person: 0.688863  pottedplant: 0.102189  sheep: 0.730676  sofa: 0.261559  train: 0.478583  tvmonitor: 0.214268
[2023-06-02 22:27:53,220] 

[2023-06-02 22:27:53,236] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 22:28:04,498] epoch [2] has the best iou: 0.585810
[2023-06-02 22:28:04,498] epoch [3]
[2023-06-02 22:30:48,887] mean IoU: 0.780611  background: 0.917861  foreground: 0.643361
[2023-06-02 22:30:48,887] mean IoU: 0.616443  background: 0.917861  aeroplane: 0.751129  bicycle: 0.356972  bird: 0.720871  boat: 0.579039  bottle: 0.342786  bus: 0.786192  car: 0.678350  cat: 0.884100  chair: 0.093791  cow: 0.719310  diningtable: 0.339400  dog: 0.746452  horse: 0.784126  motorbike: 0.749586  person: 0.659939  pottedplant: 0.369633  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:32:14,433] mean IoU: 0.764250  background: 0.904546  foreground: 0.623955
[2023-06-02 22:32:14,433] mean IoU: 0.592157  background: 0.904546  aeroplane: 0.817446  bicycle: 0.285091  bird: 0.673315  boat: 0.587515  bottle: 0.494848  bus: 0.817366  car: 0.575565  cat: 0.823840  chair: 0.159730  cow: 0.816006  diningtable: 0.330958  dog: 0.774723  horse: 0.733602  motorbike: 0.770606  person: 0.733705  pottedplant: 0.275653  sheep: 0.779739  sofa: 0.221326  train: 0.605875  tvmonitor: 0.253842
[2023-06-02 22:32:14,434] 

[2023-06-02 22:32:14,442] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 22:32:25,128] epoch [3] has the best iou: 0.623955
[2023-06-02 22:32:25,129] epoch [4]
[2023-06-02 22:35:08,486] mean IoU: 0.805927  background: 0.928261  foreground: 0.683593
[2023-06-02 22:35:08,487] mean IoU: 0.654048  background: 0.928261  aeroplane: 0.812467  bicycle: 0.332791  bird: 0.809790  boat: 0.624531  bottle: 0.430346  bus: 0.808296  car: 0.696282  cat: 0.881066  chair: 0.195876  cow: 0.741022  diningtable: 0.434006  dog: 0.759192  horse: 0.778872  motorbike: 0.787511  person: 0.707010  pottedplant: 0.391502  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:36:30,858] mean IoU: 0.754721  background: 0.907027  foreground: 0.602416
[2023-06-02 22:36:30,859] mean IoU: 0.564083  background: 0.907027  aeroplane: 0.837015  bicycle: 0.263295  bird: 0.773623  boat: 0.611896  bottle: 0.580288  bus: 0.748122  car: 0.563100  cat: 0.862272  chair: 0.113749  cow: 0.803188  diningtable: 0.270950  dog: 0.804931  horse: 0.741278  motorbike: 0.747440  person: 0.732213  pottedplant: 0.304696  sheep: 0.621396  sofa: 0.157737  train: 0.252354  tvmonitor: 0.149172
[2023-06-02 22:36:30,859] 

[2023-06-02 22:36:30,859] epoch [5]
[2023-06-02 22:39:15,122] mean IoU: 0.806274  background: 0.928280  foreground: 0.684269
[2023-06-02 22:39:15,122] mean IoU: 0.660536  background: 0.928280  aeroplane: 0.856291  bicycle: 0.344095  bird: 0.790449  boat: 0.605314  bottle: 0.550848  bus: 0.811533  car: 0.698648  cat: 0.877805  chair: 0.163322  cow: 0.687161  diningtable: 0.441322  dog: 0.772456  horse: 0.811306  motorbike: 0.763890  person: 0.706140  pottedplant: 0.420250  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:40:38,086] mean IoU: 0.768662  background: 0.911342  foreground: 0.625982
[2023-06-02 22:40:38,087] mean IoU: 0.588784  background: 0.911342  aeroplane: 0.797696  bicycle: 0.190056  bird: 0.785319  boat: 0.632398  bottle: 0.620597  bus: 0.772591  car: 0.575139  cat: 0.810955  chair: 0.101937  cow: 0.821182  diningtable: 0.333906  dog: 0.815603  horse: 0.764718  motorbike: 0.771605  person: 0.763268  pottedplant: 0.339823  sheep: 0.755148  sofa: 0.258079  train: 0.395693  tvmonitor: 0.147415
[2023-06-02 22:40:38,118] 

[2023-06-02 22:40:38,137] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 22:40:49,414] epoch [5] has the best iou: 0.625982
[2023-06-02 22:40:49,414] epoch [6]
[2023-06-02 22:43:32,085] mean IoU: 0.820906  background: 0.934558  foreground: 0.707254
[2023-06-02 22:43:32,086] mean IoU: 0.681877  background: 0.934558  aeroplane: 0.805582  bicycle: 0.353284  bird: 0.796379  boat: 0.624224  bottle: 0.582620  bus: 0.836800  car: 0.695490  cat: 0.908643  chair: 0.204937  cow: 0.767935  diningtable: 0.435275  dog: 0.777715  horse: 0.813511  motorbike: 0.832429  person: 0.729671  pottedplant: 0.492851  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:44:56,024] mean IoU: 0.778025  background: 0.912386  foreground: 0.643663
[2023-06-02 22:44:56,024] mean IoU: 0.607164  background: 0.912386  aeroplane: 0.828273  bicycle: 0.258963  bird: 0.762195  boat: 0.637183  bottle: 0.599666  bus: 0.847841  car: 0.592626  cat: 0.843726  chair: 0.121280  cow: 0.827948  diningtable: 0.377859  dog: 0.742007  horse: 0.753924  motorbike: 0.802492  person: 0.749901  pottedplant: 0.389687  sheep: 0.736222  sofa: 0.201536  train: 0.621576  tvmonitor: 0.143147
[2023-06-02 22:44:56,025] 

[2023-06-02 22:44:56,037] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 22:45:06,014] epoch [6] has the best iou: 0.643663
[2023-06-02 22:45:06,015] epoch [7]
[2023-06-02 22:47:57,708] mean IoU: 0.824915  background: 0.936040  foreground: 0.713791
[2023-06-02 22:47:57,708] mean IoU: 0.687519  background: 0.936040  aeroplane: 0.818588  bicycle: 0.393451  bird: 0.824410  boat: 0.658999  bottle: 0.533854  bus: 0.849239  car: 0.737730  cat: 0.906703  chair: 0.191677  cow: 0.724004  diningtable: 0.453906  dog: 0.787378  horse: 0.836896  motorbike: 0.817949  person: 0.737077  pottedplant: 0.479923  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:49:18,809] mean IoU: 0.773390  background: 0.914905  foreground: 0.631874
[2023-06-02 22:49:18,810] mean IoU: 0.595036  background: 0.914905  aeroplane: 0.837356  bicycle: 0.265998  bird: 0.774491  boat: 0.663706  bottle: 0.643327  bus: 0.852634  car: 0.594414  cat: 0.853371  chair: 0.105472  cow: 0.801990  diningtable: 0.417522  dog: 0.745565  horse: 0.778524  motorbike: 0.764377  person: 0.735982  pottedplant: 0.364966  sheep: 0.674172  sofa: 0.095833  train: 0.560962  tvmonitor: 0.050200
[2023-06-02 22:49:18,810] 

[2023-06-02 22:49:18,810] epoch [8]
[2023-06-02 22:52:02,801] mean IoU: 0.838543  background: 0.941442  foreground: 0.735644
[2023-06-02 22:52:02,802] mean IoU: 0.711335  background: 0.941442  aeroplane: 0.872762  bicycle: 0.376346  bird: 0.831400  boat: 0.669398  bottle: 0.595567  bus: 0.834029  car: 0.719203  cat: 0.931001  chair: 0.199573  cow: 0.776982  diningtable: 0.480142  dog: 0.804921  horse: 0.857710  motorbike: 0.870996  person: 0.772231  pottedplant: 0.558996  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:53:26,008] mean IoU: 0.780382  background: 0.916533  foreground: 0.644231
[2023-06-02 22:53:26,009] mean IoU: 0.611856  background: 0.916533  aeroplane: 0.845393  bicycle: 0.309625  bird: 0.787331  boat: 0.655539  bottle: 0.642793  bus: 0.841577  car: 0.612530  cat: 0.853434  chair: 0.141229  cow: 0.815839  diningtable: 0.393251  dog: 0.809501  horse: 0.798895  motorbike: 0.799957  person: 0.759052  pottedplant: 0.384713  sheep: 0.761190  sofa: 0.250947  train: 0.361255  tvmonitor: 0.108382
[2023-06-02 22:53:26,009] 

[2023-06-02 22:53:26,021] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 22:53:37,258] epoch [8] has the best iou: 0.644231
[2023-06-02 22:53:37,258] epoch [9]
[2023-06-02 22:56:29,802] mean IoU: 0.842757  background: 0.942740  foreground: 0.742774
[2023-06-02 22:56:29,802] mean IoU: 0.719684  background: 0.942740  aeroplane: 0.862009  bicycle: 0.355941  bird: 0.847727  boat: 0.755198  bottle: 0.582731  bus: 0.860493  car: 0.753695  cat: 0.894537  chair: 0.269349  cow: 0.732195  diningtable: 0.540186  dog: 0.792955  horse: 0.862073  motorbike: 0.871765  person: 0.762015  pottedplant: 0.549019  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:57:50,513] mean IoU: 0.781202  background: 0.911891  foreground: 0.650512
[2023-06-02 22:57:50,514] mean IoU: 0.621132  background: 0.911891  aeroplane: 0.841549  bicycle: 0.310444  bird: 0.780075  boat: 0.665956  bottle: 0.608176  bus: 0.863072  car: 0.596977  cat: 0.848386  chair: 0.142368  cow: 0.809571  diningtable: 0.419836  dog: 0.771435  horse: 0.759549  motorbike: 0.822426  person: 0.757501  pottedplant: 0.308969  sheep: 0.798985  sofa: 0.223197  train: 0.618584  tvmonitor: 0.184825
[2023-06-02 22:57:50,514] 

[2023-06-02 22:57:50,527] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 22:58:01,436] epoch [9] has the best iou: 0.650512
[2023-06-02 22:58:01,436] epoch [10]
[2023-06-02 23:00:58,783] mean IoU: 0.839536  background: 0.941562  foreground: 0.737510
[2023-06-02 23:00:58,784] mean IoU: 0.714675  background: 0.941562  aeroplane: 0.856372  bicycle: 0.392070  bird: 0.833896  boat: 0.668884  bottle: 0.585380  bus: 0.848101  car: 0.750506  cat: 0.904824  chair: 0.214576  cow: 0.779444  diningtable: 0.572707  dog: 0.822274  horse: 0.840685  motorbike: 0.868242  person: 0.745991  pottedplant: 0.523962  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:02:18,170] mean IoU: 0.782025  background: 0.911661  foreground: 0.652390
[2023-06-02 23:02:18,171] mean IoU: 0.624618  background: 0.911661  aeroplane: 0.846094  bicycle: 0.328904  bird: 0.756877  boat: 0.672520  bottle: 0.601276  bus: 0.870236  car: 0.592701  cat: 0.870230  chair: 0.208447  cow: 0.821241  diningtable: 0.449833  dog: 0.795685  horse: 0.778591  motorbike: 0.776693  person: 0.745324  pottedplant: 0.333620  sheep: 0.710657  sofa: 0.233515  train: 0.638327  tvmonitor: 0.174552
[2023-06-02 23:02:18,171] 

[2023-06-02 23:02:18,184] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 23:02:29,567] epoch [10] has the best iou: 0.652390
[2023-06-02 23:02:29,568] epoch [11]
[2023-06-02 23:05:33,310] mean IoU: 0.845277  background: 0.943328  foreground: 0.747227
[2023-06-02 23:05:33,310] mean IoU: 0.725340  background: 0.943328  aeroplane: 0.848068  bicycle: 0.353392  bird: 0.838018  boat: 0.724375  bottle: 0.597665  bus: 0.877395  car: 0.760473  cat: 0.890975  chair: 0.252443  cow: 0.774243  diningtable: 0.630241  dog: 0.800937  horse: 0.846045  motorbike: 0.867502  person: 0.768251  pottedplant: 0.557433  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:06:50,590] mean IoU: 0.788477  background: 0.917654  foreground: 0.659300
[2023-06-02 23:06:50,591] mean IoU: 0.626644  background: 0.917654  aeroplane: 0.850387  bicycle: 0.249940  bird: 0.757629  boat: 0.668212  bottle: 0.636096  bus: 0.873688  car: 0.613970  cat: 0.824287  chair: 0.180229  cow: 0.801364  diningtable: 0.478563  dog: 0.771364  horse: 0.790677  motorbike: 0.802780  person: 0.768680  pottedplant: 0.364048  sheep: 0.784984  sofa: 0.183853  train: 0.670617  tvmonitor: 0.170507
[2023-06-02 23:06:50,592] 

[2023-06-02 23:06:50,604] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 23:07:01,900] epoch [11] has the best iou: 0.659300
[2023-06-02 23:07:01,901] epoch [12]
[2023-06-02 23:10:06,425] mean IoU: 0.845213  background: 0.943602  foreground: 0.746823
[2023-06-02 23:10:06,426] mean IoU: 0.723047  background: 0.943602  aeroplane: 0.848505  bicycle: 0.367091  bird: 0.808189  boat: 0.717578  bottle: 0.599226  bus: 0.875015  car: 0.772409  cat: 0.905843  chair: 0.237462  cow: 0.814773  diningtable: 0.537788  dog: 0.785348  horse: 0.855239  motorbike: 0.857997  person: 0.777796  pottedplant: 0.587943  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:11:25,155] mean IoU: 0.782805  background: 0.916605  foreground: 0.649005
[2023-06-02 23:11:25,156] mean IoU: 0.618909  background: 0.916605  aeroplane: 0.843487  bicycle: 0.278663  bird: 0.788845  boat: 0.653014  bottle: 0.637170  bus: 0.813112  car: 0.617866  cat: 0.839662  chair: 0.188203  cow: 0.832984  diningtable: 0.474394  dog: 0.734645  horse: 0.785568  motorbike: 0.742466  person: 0.763462  pottedplant: 0.364985  sheep: 0.691174  sofa: 0.232913  train: 0.623334  tvmonitor: 0.174540
[2023-06-02 23:11:25,156] 

[2023-06-02 23:11:25,156] epoch [13]
[2023-06-02 23:14:31,060] mean IoU: 0.851835  background: 0.946042  foreground: 0.757629
[2023-06-02 23:14:31,060] mean IoU: 0.734874  background: 0.946042  aeroplane: 0.888914  bicycle: 0.383890  bird: 0.825918  boat: 0.739080  bottle: 0.622518  bus: 0.885298  car: 0.748466  cat: 0.921616  chair: 0.284764  cow: 0.785870  diningtable: 0.619064  dog: 0.799029  horse: 0.829039  motorbike: 0.859433  person: 0.774319  pottedplant: 0.579594  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:15:47,868] mean IoU: 0.791461  background: 0.917250  foreground: 0.665673
[2023-06-02 23:15:47,868] mean IoU: 0.634254  background: 0.917250  aeroplane: 0.853901  bicycle: 0.304209  bird: 0.825004  boat: 0.634585  bottle: 0.589709  bus: 0.859385  car: 0.617025  cat: 0.841528  chair: 0.227940  cow: 0.830119  diningtable: 0.486874  dog: 0.803679  horse: 0.766564  motorbike: 0.830552  person: 0.776792  pottedplant: 0.343951  sheep: 0.776898  sofa: 0.238040  train: 0.594174  tvmonitor: 0.201153
[2023-06-02 23:15:47,868] 

[2023-06-02 23:15:47,875] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 23:16:01,557] epoch [13] has the best iou: 0.665673
[2023-06-02 23:16:01,558] epoch [14]
[2023-06-02 23:19:07,625] mean IoU: 0.858076  background: 0.948282  foreground: 0.767871
[2023-06-02 23:19:07,626] mean IoU: 0.747195  background: 0.948282  aeroplane: 0.899827  bicycle: 0.349914  bird: 0.859994  boat: 0.761809  bottle: 0.630275  bus: 0.871284  car: 0.769573  cat: 0.931819  chair: 0.345437  cow: 0.812616  diningtable: 0.603480  dog: 0.799724  horse: 0.848349  motorbike: 0.894401  person: 0.776581  pottedplant: 0.598953  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:20:26,924] mean IoU: 0.784706  background: 0.916516  foreground: 0.652895
[2023-06-02 23:20:26,925] mean IoU: 0.626896  background: 0.916516  aeroplane: 0.855197  bicycle: 0.247255  bird: 0.742812  boat: 0.661955  bottle: 0.632461  bus: 0.852559  car: 0.595548  cat: 0.837412  chair: 0.255225  cow: 0.829833  diningtable: 0.453580  dog: 0.795420  horse: 0.812409  motorbike: 0.846607  person: 0.742198  pottedplant: 0.313764  sheep: 0.727375  sofa: 0.322438  train: 0.567511  tvmonitor: 0.156734
[2023-06-02 23:20:26,925] 

[2023-06-02 23:20:26,925] epoch [15]
[2023-06-02 23:23:31,620] mean IoU: 0.862892  background: 0.950170  foreground: 0.775613
[2023-06-02 23:23:31,620] mean IoU: 0.757932  background: 0.950170  aeroplane: 0.892818  bicycle: 0.385491  bird: 0.859996  boat: 0.800556  bottle: 0.632841  bus: 0.904853  car: 0.773354  cat: 0.931685  chair: 0.354961  cow: 0.808357  diningtable: 0.615683  dog: 0.813815  horse: 0.881210  motorbike: 0.880204  person: 0.783727  pottedplant: 0.615125  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:24:49,044] mean IoU: 0.789822  background: 0.917870  foreground: 0.661774
[2023-06-02 23:24:49,044] mean IoU: 0.625242  background: 0.917870  aeroplane: 0.872945  bicycle: 0.241378  bird: 0.721744  boat: 0.697135  bottle: 0.646631  bus: 0.873837  car: 0.623109  cat: 0.862946  chair: 0.220568  cow: 0.817430  diningtable: 0.445709  dog: 0.774113  horse: 0.785369  motorbike: 0.785163  person: 0.751071  pottedplant: 0.365036  sheep: 0.736846  sofa: 0.214198  train: 0.684217  tvmonitor: 0.092761
[2023-06-02 23:24:49,044] 

[2023-06-02 23:24:49,045] epoch [16]
[2023-06-02 23:27:54,624] mean IoU: 0.865463  background: 0.951280  foreground: 0.779645
[2023-06-02 23:27:54,625] mean IoU: 0.767504  background: 0.951280  aeroplane: 0.912950  bicycle: 0.431204  bird: 0.885347  boat: 0.814835  bottle: 0.632439  bus: 0.912185  car: 0.791611  cat: 0.901699  chair: 0.324183  cow: 0.846902  diningtable: 0.641295  dog: 0.828430  horse: 0.872006  motorbike: 0.898453  person: 0.778361  pottedplant: 0.624392  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:29:14,301] mean IoU: 0.777564  background: 0.915098  foreground: 0.640031
[2023-06-02 23:29:14,301] mean IoU: 0.592959  background: 0.915098  aeroplane: 0.815013  bicycle: 0.257243  bird: 0.669518  boat: 0.642791  bottle: 0.612352  bus: 0.882220  car: 0.626786  cat: 0.809836  chair: 0.150295  cow: 0.807593  diningtable: 0.487387  dog: 0.749921  horse: 0.788974  motorbike: 0.812941  person: 0.763029  pottedplant: 0.305453  sheep: 0.667724  sofa: 0.171960  train: 0.482210  tvmonitor: 0.033796
[2023-06-02 23:29:14,301] 

[2023-06-02 23:29:14,301] epoch [17]
[2023-06-02 23:32:19,483] mean IoU: 0.855100  background: 0.947348  foreground: 0.762851
[2023-06-02 23:32:19,484] mean IoU: 0.742636  background: 0.947348  aeroplane: 0.849046  bicycle: 0.450955  bird: 0.852522  boat: 0.750854  bottle: 0.621778  bus: 0.883476  car: 0.783155  cat: 0.881485  chair: 0.258552  cow: 0.776377  diningtable: 0.628059  dog: 0.846817  horse: 0.867043  motorbike: 0.883677  person: 0.783158  pottedplant: 0.560511  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:33:39,822] mean IoU: 0.768466  background: 0.912740  foreground: 0.624192
[2023-06-02 23:33:39,822] mean IoU: 0.607773  background: 0.912740  aeroplane: 0.820931  bicycle: 0.278274  bird: 0.771650  boat: 0.670351  bottle: 0.599306  bus: 0.847845  car: 0.613706  cat: 0.855283  chair: 0.202453  cow: 0.849220  diningtable: 0.464106  dog: 0.792262  horse: 0.812623  motorbike: 0.796021  person: 0.597554  pottedplant: 0.398830  sheep: 0.744989  sofa: 0.166057  train: 0.532449  tvmonitor: 0.036592
[2023-06-02 23:33:39,823] 

[2023-06-02 23:33:39,823] epoch [18]
[2023-06-02 23:36:42,241] mean IoU: 0.857564  background: 0.947996  foreground: 0.767131
[2023-06-02 23:36:42,241] mean IoU: 0.749366  background: 0.947996  aeroplane: 0.897553  bicycle: 0.408920  bird: 0.858411  boat: 0.737379  bottle: 0.617575  bus: 0.854100  car: 0.796027  cat: 0.933895  chair: 0.358031  cow: 0.791469  diningtable: 0.651279  dog: 0.818632  horse: 0.877498  motorbike: 0.866957  person: 0.757009  pottedplant: 0.566499  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:38:00,501] mean IoU: 0.797418  background: 0.922030  foreground: 0.672807
[2023-06-02 23:38:00,501] mean IoU: 0.637157  background: 0.922030  aeroplane: 0.818772  bicycle: 0.311309  bird: 0.761349  boat: 0.652212  bottle: 0.608942  bus: 0.851233  car: 0.607323  cat: 0.867481  chair: 0.210193  cow: 0.877062  diningtable: 0.409660  dog: 0.837450  horse: 0.827553  motorbike: 0.817236  person: 0.778307  pottedplant: 0.399894  sheep: 0.795553  sofa: 0.238152  train: 0.660383  tvmonitor: 0.128198
[2023-06-02 23:38:00,502] 

[2023-06-02 23:38:00,515] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 23:38:13,265] epoch [18] has the best iou: 0.672807
[2023-06-02 23:38:13,266] epoch [19]
[2023-06-02 23:41:21,835] mean IoU: 0.874429  background: 0.954649  foreground: 0.794210
[2023-06-02 23:41:21,836] mean IoU: 0.773910  background: 0.954649  aeroplane: 0.904681  bicycle: 0.449089  bird: 0.869745  boat: 0.767896  bottle: 0.624086  bus: 0.887726  car: 0.780628  cat: 0.939348  chair: 0.392624  cow: 0.849503  diningtable: 0.660456  dog: 0.881244  horse: 0.881053  motorbike: 0.889555  person: 0.799840  pottedplant: 0.624349  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:42:41,459] mean IoU: 0.795917  background: 0.921894  foreground: 0.669940
[2023-06-02 23:42:41,460] mean IoU: 0.627218  background: 0.921894  aeroplane: 0.833923  bicycle: 0.293278  bird: 0.781501  boat: 0.581460  bottle: 0.638587  bus: 0.876793  car: 0.634764  cat: 0.838579  chair: 0.194128  cow: 0.840752  diningtable: 0.488786  dog: 0.826875  horse: 0.831341  motorbike: 0.797963  person: 0.778464  pottedplant: 0.401954  sheep: 0.733342  sofa: 0.183288  train: 0.603963  tvmonitor: 0.089937
[2023-06-02 23:42:41,460] 

[2023-06-02 23:42:41,460] epoch [20]
[2023-06-02 23:45:39,708] mean IoU: 0.879540  background: 0.956656  foreground: 0.802424
[2023-06-02 23:45:39,708] mean IoU: 0.779275  background: 0.956656  aeroplane: 0.892069  bicycle: 0.442226  bird: 0.881107  boat: 0.798902  bottle: 0.616995  bus: 0.903594  car: 0.814226  cat: 0.929698  chair: 0.373838  cow: 0.832508  diningtable: 0.688443  dog: 0.867777  horse: 0.895455  motorbike: 0.891748  person: 0.816817  pottedplant: 0.645618  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:47:02,710] mean IoU: 0.800060  background: 0.920802  foreground: 0.679317
[2023-06-02 23:47:02,710] mean IoU: 0.649482  background: 0.920802  aeroplane: 0.831545  bicycle: 0.313659  bird: 0.739533  boat: 0.654048  bottle: 0.616735  bus: 0.849302  car: 0.619648  cat: 0.874131  chair: 0.252245  cow: 0.843900  diningtable: 0.483109  dog: 0.825687  horse: 0.839053  motorbike: 0.789263  person: 0.780855  pottedplant: 0.419656  sheep: 0.755575  sofa: 0.360606  train: 0.670648  tvmonitor: 0.199125
[2023-06-02 23:47:02,711] 

[2023-06-02 23:47:02,720] Saving model: ckpt_zero-shot_v2/n_emb_4/best.pth
[2023-06-02 23:47:13,209] epoch [20] has the best iou: 0.679317
[2023-06-02 23:47:13,210] epoch [21]
[2023-06-02 23:50:20,209] mean IoU: 0.881828  background: 0.957542  foreground: 0.806114
