[2023-06-02 22:18:36,229] Namespace(checkpoint_path='./pretrain-weights/sam_vit_h_4b8939.pth', model_type='vit_h', device='cuda', voc2012_path='./VOC2012', n_emb=1, lr=0.005, trainer='cocoopv2', batch_size=8, num_workers=24, epoch=100, unseen_classes=[17, 18, 19, 20], save_dir='ckpt_zero-shot_v2/n_emb_1')
[2023-06-02 22:19:03,322] epoch [0]
[2023-06-02 22:30:23,201] epoch [1] has the best iou: 0.412927
[2023-06-02 22:30:23,202] epoch [2]
[2023-06-02 22:33:50,261] mean IoU: 0.686565  background: 0.883112  foreground: 0.490017
[2023-06-02 22:33:50,262] mean IoU: 0.517836  background: 0.883112  aeroplane: 0.737651  bicycle: 0.242693  bird: 0.645449  boat: 0.539275  bottle: 0.227506  bus: 0.682355  car: 0.519928  cat: 0.820977  chair: 0.065405  cow: 0.690468  diningtable: 0.128378  dog: 0.735912  horse: 0.733830  motorbike: 0.696835  person: 0.273505  pottedplant: 0.179927  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:35:19,440] mean IoU: 0.679328  background: 0.877763  foreground: 0.480894
[2023-06-02 22:35:19,441] mean IoU: 0.489530  background: 0.877763  aeroplane: 0.834316  bicycle: 0.225148  bird: 0.667162  boat: 0.610352  bottle: 0.378484  bus: 0.775035  car: 0.504000  cat: 0.806714  chair: 0.083259  cow: 0.751429  diningtable: 0.102660  dog: 0.731703  horse: 0.730492  motorbike: 0.691351  person: 0.336812  pottedplant: 0.119434  sheep: 0.555443  sofa: 0.102448  train: 0.270141  tvmonitor: 0.125992
[2023-06-02 22:35:19,441] 

[2023-06-02 22:35:19,453] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 22:35:35,391] epoch [2] has the best iou: 0.480894
[2023-06-02 22:35:35,391] epoch [3]
[2023-06-02 22:39:03,311] mean IoU: 0.715344  background: 0.894084  foreground: 0.536604
[2023-06-02 22:39:03,311] mean IoU: 0.546113  background: 0.894084  aeroplane: 0.758763  bicycle: 0.257458  bird: 0.639971  boat: 0.554803  bottle: 0.260691  bus: 0.811680  car: 0.573371  cat: 0.828520  chair: 0.079623  cow: 0.651659  diningtable: 0.186562  dog: 0.686415  horse: 0.750450  motorbike: 0.736577  person: 0.381081  pottedplant: 0.232214  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:40:32,221] mean IoU: 0.681735  background: 0.884739  foreground: 0.478731
[2023-06-02 22:40:32,222] mean IoU: 0.485011  background: 0.884739  aeroplane: 0.850944  bicycle: 0.218321  bird: 0.705180  boat: 0.594992  bottle: 0.400047  bus: 0.779123  car: 0.505319  cat: 0.783608  chair: 0.067215  cow: 0.749098  diningtable: 0.062062  dog: 0.765027  horse: 0.735358  motorbike: 0.681291  person: 0.363165  pottedplant: 0.153836  sheep: 0.586049  sofa: 0.076418  train: 0.157645  tvmonitor: 0.065796
[2023-06-02 22:40:32,223] 

[2023-06-02 22:40:32,223] epoch [4]
[2023-06-02 22:43:59,942] mean IoU: 0.750213  background: 0.907459  foreground: 0.592967
[2023-06-02 22:43:59,942] mean IoU: 0.584285  background: 0.907459  aeroplane: 0.791701  bicycle: 0.302185  bird: 0.758757  boat: 0.583989  bottle: 0.330467  bus: 0.801616  car: 0.626880  cat: 0.828025  chair: 0.089098  cow: 0.687937  diningtable: 0.221218  dog: 0.718120  horse: 0.801765  motorbike: 0.755102  person: 0.530885  pottedplant: 0.197644  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:45:28,632] mean IoU: 0.729279  background: 0.895459  foreground: 0.563099
[2023-06-02 22:45:28,633] mean IoU: 0.530768  background: 0.895459  aeroplane: 0.841443  bicycle: 0.227915  bird: 0.659232  boat: 0.635153  bottle: 0.290363  bus: 0.814088  car: 0.544424  cat: 0.807237  chair: 0.084281  cow: 0.780085  diningtable: 0.195323  dog: 0.739179  horse: 0.725291  motorbike: 0.742304  person: 0.596761  pottedplant: 0.082609  sheep: 0.719647  sofa: 0.112732  train: 0.447896  tvmonitor: 0.204716
[2023-06-02 22:45:28,633] 

[2023-06-02 22:45:28,653] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 22:45:39,896] epoch [4] has the best iou: 0.563099
[2023-06-02 22:45:39,896] epoch [5]
[2023-06-02 22:49:18,315] mean IoU: 0.776323  background: 0.917612  foreground: 0.635034
[2023-06-02 22:49:18,316] mean IoU: 0.613255  background: 0.917612  aeroplane: 0.790365  bicycle: 0.323505  bird: 0.769464  boat: 0.648470  bottle: 0.324702  bus: 0.810170  car: 0.673388  cat: 0.875357  chair: 0.098171  cow: 0.744959  diningtable: 0.219667  dog: 0.774264  horse: 0.811862  motorbike: 0.787794  person: 0.614414  pottedplant: 0.241174  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:50:48,217] mean IoU: 0.739224  background: 0.900667  foreground: 0.577781
[2023-06-02 22:50:48,218] mean IoU: 0.540640  background: 0.900667  aeroplane: 0.854468  bicycle: 0.234614  bird: 0.705660  boat: 0.609733  bottle: 0.383111  bus: 0.814906  car: 0.572203  cat: 0.857655  chair: 0.106296  cow: 0.813374  diningtable: 0.197402  dog: 0.780099  horse: 0.765882  motorbike: 0.705533  person: 0.656987  pottedplant: 0.026947  sheep: 0.693562  sofa: 0.164021  train: 0.364349  tvmonitor: 0.145975
[2023-06-02 22:50:48,218] 

[2023-06-02 22:50:48,233] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 22:50:59,371] epoch [5] has the best iou: 0.577781
[2023-06-02 22:50:59,372] epoch [6]
[2023-06-02 22:54:27,582] mean IoU: 0.760499  background: 0.911440  foreground: 0.609559
[2023-06-02 22:54:27,583] mean IoU: 0.592390  background: 0.911440  aeroplane: 0.804396  bicycle: 0.264694  bird: 0.757166  boat: 0.606516  bottle: 0.357843  bus: 0.815219  car: 0.596743  cat: 0.864277  chair: 0.131297  cow: 0.686620  diningtable: 0.225731  dog: 0.715427  horse: 0.779681  motorbike: 0.735570  person: 0.586573  pottedplant: 0.231446  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 22:55:56,680] mean IoU: 0.711038  background: 0.890818  foreground: 0.531259
[2023-06-02 22:55:56,681] mean IoU: 0.497815  background: 0.890818  aeroplane: 0.830781  bicycle: 0.170348  bird: 0.610864  boat: 0.580897  bottle: 0.539986  bus: 0.795129  car: 0.564612  cat: 0.825124  chair: 0.059342  cow: 0.756320  diningtable: 0.173423  dog: 0.702256  horse: 0.708003  motorbike: 0.641025  person: 0.592720  pottedplant: 0.207763  sheep: 0.533017  sofa: 0.082911  train: 0.142971  tvmonitor: 0.045815
[2023-06-02 22:55:56,682] 

[2023-06-02 22:55:56,682] epoch [7]
[2023-06-02 22:59:25,518] mean IoU: 0.786752  background: 0.921447  foreground: 0.652058
[2023-06-02 22:59:25,518] mean IoU: 0.635401  background: 0.921447  aeroplane: 0.826520  bicycle: 0.295319  bird: 0.751518  boat: 0.620300  bottle: 0.458331  bus: 0.845536  car: 0.685092  cat: 0.854204  chair: 0.128741  cow: 0.739120  diningtable: 0.293756  dog: 0.772725  horse: 0.794187  motorbike: 0.816924  person: 0.644876  pottedplant: 0.353221  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:00:54,105] mean IoU: 0.732902  background: 0.899886  foreground: 0.565919
[2023-06-02 23:00:54,106] mean IoU: 0.529180  background: 0.899886  aeroplane: 0.851088  bicycle: 0.192047  bird: 0.744395  boat: 0.613864  bottle: 0.601841  bus: 0.860773  car: 0.591834  cat: 0.837981  chair: 0.062996  cow: 0.822306  diningtable: 0.171936  dog: 0.771722  horse: 0.772692  motorbike: 0.753825  person: 0.630949  pottedplant: 0.129299  sheep: 0.583077  sofa: 0.091116  train: 0.108816  tvmonitor: 0.020342
[2023-06-02 23:00:54,106] 

[2023-06-02 23:00:54,107] epoch [8]
[2023-06-02 23:04:22,787] mean IoU: 0.791604  background: 0.924058  foreground: 0.659149
[2023-06-02 23:04:22,787] mean IoU: 0.633807  background: 0.924058  aeroplane: 0.811149  bicycle: 0.263806  bird: 0.761992  boat: 0.658611  bottle: 0.422957  bus: 0.847102  car: 0.671287  cat: 0.866405  chair: 0.101433  cow: 0.723441  diningtable: 0.265804  dog: 0.772446  horse: 0.816113  motorbike: 0.819658  person: 0.669928  pottedplant: 0.378521  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:05:51,090] mean IoU: 0.744420  background: 0.902798  foreground: 0.586043
[2023-06-02 23:05:51,091] mean IoU: 0.542940  background: 0.902798  aeroplane: 0.850691  bicycle: 0.176400  bird: 0.717429  boat: 0.643147  bottle: 0.539395  bus: 0.836781  car: 0.556353  cat: 0.867539  chair: 0.074853  cow: 0.820060  diningtable: 0.273722  dog: 0.778878  horse: 0.779225  motorbike: 0.756907  person: 0.703297  pottedplant: 0.198434  sheep: 0.675322  sofa: 0.081754  train: 0.044771  tvmonitor: 0.123991
[2023-06-02 23:05:51,092] 

[2023-06-02 23:05:51,117] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 23:06:01,814] epoch [8] has the best iou: 0.586043
[2023-06-02 23:06:01,815] epoch [9]
[2023-06-02 23:09:26,453] mean IoU: 0.814138  background: 0.932078  foreground: 0.696199
[2023-06-02 23:09:26,454] mean IoU: 0.671490  background: 0.932078  aeroplane: 0.834393  bicycle: 0.295203  bird: 0.777527  boat: 0.652950  bottle: 0.553106  bus: 0.871321  car: 0.697691  cat: 0.895225  chair: 0.182079  cow: 0.723818  diningtable: 0.384283  dog: 0.808762  horse: 0.826476  motorbike: 0.847744  person: 0.712706  pottedplant: 0.419963  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:10:54,431] mean IoU: 0.749018  background: 0.904209  foreground: 0.593827
[2023-06-02 23:10:54,432] mean IoU: 0.565737  background: 0.904209  aeroplane: 0.844264  bicycle: 0.219884  bird: 0.744984  boat: 0.665345  bottle: 0.536733  bus: 0.848569  car: 0.544434  cat: 0.860512  chair: 0.161384  cow: 0.812963  diningtable: 0.327886  dog: 0.796547  horse: 0.788943  motorbike: 0.769297  person: 0.695589  pottedplant: 0.255199  sheep: 0.717230  sofa: 0.132363  train: 0.171008  tvmonitor: 0.083130
[2023-06-02 23:10:54,432] 

[2023-06-02 23:10:54,457] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 23:11:06,163] epoch [9] has the best iou: 0.593827
[2023-06-02 23:11:06,164] epoch [10]
[2023-06-02 23:14:31,042] mean IoU: 0.797117  background: 0.926476  foreground: 0.667758
[2023-06-02 23:14:31,043] mean IoU: 0.647939  background: 0.926476  aeroplane: 0.846994  bicycle: 0.232433  bird: 0.763012  boat: 0.659909  bottle: 0.474149  bus: 0.868913  car: 0.687757  cat: 0.885516  chair: 0.162367  cow: 0.757096  diningtable: 0.323874  dog: 0.774935  horse: 0.822987  motorbike: 0.821644  person: 0.642763  pottedplant: 0.364140  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:15:58,599] mean IoU: 0.750335  background: 0.903753  foreground: 0.596917
[2023-06-02 23:15:58,600] mean IoU: 0.565020  background: 0.903753  aeroplane: 0.846078  bicycle: 0.142944  bird: 0.744497  boat: 0.657208  bottle: 0.615484  bus: 0.839274  car: 0.548535  cat: 0.857034  chair: 0.133733  cow: 0.840278  diningtable: 0.305048  dog: 0.785189  horse: 0.769406  motorbike: 0.714838  person: 0.715839  pottedplant: 0.312865  sheep: 0.781102  sofa: 0.165500  train: 0.057851  tvmonitor: 0.128954
[2023-06-02 23:15:58,600] 

[2023-06-02 23:15:58,615] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 23:16:08,928] epoch [10] has the best iou: 0.596917
[2023-06-02 23:16:08,956] epoch [11]
[2023-06-02 23:19:33,124] mean IoU: 0.819629  background: 0.934475  foreground: 0.704782
[2023-06-02 23:19:33,125] mean IoU: 0.677027  background: 0.934475  aeroplane: 0.808929  bicycle: 0.254634  bird: 0.772133  boat: 0.690492  bottle: 0.562021  bus: 0.873968  car: 0.704607  cat: 0.902501  chair: 0.173350  cow: 0.765905  diningtable: 0.373505  dog: 0.810907  horse: 0.853115  motorbike: 0.843225  person: 0.721630  pottedplant: 0.464055  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:21:00,824] mean IoU: 0.749202  background: 0.903540  foreground: 0.594864
[2023-06-02 23:21:00,825] mean IoU: 0.555049  background: 0.903540  aeroplane: 0.855365  bicycle: 0.223812  bird: 0.758963  boat: 0.669953  bottle: 0.627682  bus: 0.835704  car: 0.576170  cat: 0.860281  chair: 0.095430  cow: 0.811713  diningtable: 0.320544  dog: 0.746248  horse: 0.747781  motorbike: 0.779659  person: 0.723926  pottedplant: 0.261597  sheep: 0.645666  sofa: 0.125443  train: 0.019503  tvmonitor: 0.067039
[2023-06-02 23:21:00,825] 

[2023-06-02 23:21:00,825] epoch [12]
[2023-06-02 23:24:25,692] mean IoU: 0.831175  background: 0.939129  foreground: 0.723222
[2023-06-02 23:24:25,692] mean IoU: 0.696553  background: 0.939129  aeroplane: 0.886221  bicycle: 0.250805  bird: 0.811846  boat: 0.712019  bottle: 0.587385  bus: 0.895840  car: 0.723510  cat: 0.900064  chair: 0.184694  cow: 0.743724  diningtable: 0.429918  dog: 0.819310  horse: 0.869279  motorbike: 0.855353  person: 0.737859  pottedplant: 0.494451  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:25:50,537] mean IoU: 0.756094  background: 0.905850  foreground: 0.606338
[2023-06-02 23:25:50,537] mean IoU: 0.574454  background: 0.905850  aeroplane: 0.865312  bicycle: 0.240468  bird: 0.778757  boat: 0.614965  bottle: 0.672669  bus: 0.855975  car: 0.558866  cat: 0.840039  chair: 0.108165  cow: 0.786294  diningtable: 0.350692  dog: 0.760675  horse: 0.784041  motorbike: 0.778642  person: 0.743373  pottedplant: 0.336834  sheep: 0.723265  sofa: 0.184016  train: 0.081374  tvmonitor: 0.093259
[2023-06-02 23:25:50,537] 

[2023-06-02 23:25:50,546] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 23:26:02,588] epoch [12] has the best iou: 0.606338
[2023-06-02 23:26:02,588] epoch [13]
[2023-06-02 23:29:27,015] mean IoU: 0.834491  background: 0.940188  foreground: 0.728794
[2023-06-02 23:29:27,015] mean IoU: 0.700147  background: 0.940188  aeroplane: 0.841774  bicycle: 0.297116  bird: 0.798639  boat: 0.684250  bottle: 0.564528  bus: 0.887892  car: 0.745884  cat: 0.918944  chair: 0.207391  cow: 0.767304  diningtable: 0.443000  dog: 0.820580  horse: 0.872469  motorbike: 0.863449  person: 0.747269  pottedplant: 0.501826  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:30:53,524] mean IoU: 0.756511  background: 0.907763  foreground: 0.605259
[2023-06-02 23:30:53,524] mean IoU: 0.566357  background: 0.907763  aeroplane: 0.856015  bicycle: 0.147877  bird: 0.739178  boat: 0.684814  bottle: 0.648597  bus: 0.858748  car: 0.577357  cat: 0.842920  chair: 0.105034  cow: 0.791553  diningtable: 0.345847  dog: 0.780921  horse: 0.742267  motorbike: 0.742627  person: 0.745650  pottedplant: 0.347639  sheep: 0.669339  sofa: 0.169939  train: 0.088867  tvmonitor: 0.100547
[2023-06-02 23:30:53,525] 

[2023-06-02 23:30:53,525] epoch [14]
[2023-06-02 23:34:17,670] mean IoU: 0.835748  background: 0.940331  foreground: 0.731165
[2023-06-02 23:34:17,670] mean IoU: 0.703439  background: 0.940331  aeroplane: 0.890734  bicycle: 0.256124  bird: 0.784188  boat: 0.719713  bottle: 0.567607  bus: 0.904386  car: 0.750642  cat: 0.853852  chair: 0.250292  cow: 0.780887  diningtable: 0.468603  dog: 0.811847  horse: 0.815443  motorbike: 0.863241  person: 0.763964  pottedplant: 0.536607  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:35:44,582] mean IoU: 0.737538  background: 0.903959  foreground: 0.571117
[2023-06-02 23:35:44,582] mean IoU: 0.535592  background: 0.903959  aeroplane: 0.857089  bicycle: 0.173813  bird: 0.729506  boat: 0.657605  bottle: 0.662995  bus: 0.857999  car: 0.589220  cat: 0.740197  chair: 0.079445  cow: 0.789046  diningtable: 0.291745  dog: 0.763872  horse: 0.668086  motorbike: 0.734755  person: 0.685379  pottedplant: 0.233226  sheep: 0.615246  sofa: 0.155130  train: 0.039369  tvmonitor: 0.019760
[2023-06-02 23:35:44,582] 

[2023-06-02 23:35:44,582] epoch [15]
[2023-06-02 23:39:08,563] mean IoU: 0.830273  background: 0.937927  foreground: 0.722619
[2023-06-02 23:39:08,564] mean IoU: 0.702475  background: 0.937927  aeroplane: 0.893671  bicycle: 0.350052  bird: 0.801737  boat: 0.729528  bottle: 0.583534  bus: 0.901297  car: 0.749872  cat: 0.857153  chair: 0.252343  cow: 0.773870  diningtable: 0.444446  dog: 0.808028  horse: 0.819584  motorbike: 0.831818  person: 0.746421  pottedplant: 0.460790  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:40:36,662] mean IoU: 0.756088  background: 0.908679  foreground: 0.603498
[2023-06-02 23:40:36,662] mean IoU: 0.570093  background: 0.908679  aeroplane: 0.849434  bicycle: 0.241171  bird: 0.776118  boat: 0.646279  bottle: 0.664576  bus: 0.822068  car: 0.580018  cat: 0.781024  chair: 0.063902  cow: 0.790821  diningtable: 0.364929  dog: 0.808800  horse: 0.764997  motorbike: 0.763806  person: 0.745516  pottedplant: 0.332461  sheep: 0.673387  sofa: 0.102281  train: 0.186691  tvmonitor: 0.104995
[2023-06-02 23:40:36,663] 

[2023-06-02 23:40:36,663] epoch [16]
[2023-06-02 23:44:00,378] mean IoU: 0.840438  background: 0.942187  foreground: 0.738689
[2023-06-02 23:44:00,378] mean IoU: 0.711132  background: 0.942187  aeroplane: 0.910265  bicycle: 0.284431  bird: 0.718390  boat: 0.703621  bottle: 0.595236  bus: 0.900609  car: 0.757657  cat: 0.895357  chair: 0.271506  cow: 0.770069  diningtable: 0.500856  dog: 0.830738  horse: 0.873239  motorbike: 0.869590  person: 0.759782  pottedplant: 0.505708  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:45:26,508] mean IoU: 0.756660  background: 0.905961  foreground: 0.607359
[2023-06-02 23:45:26,508] mean IoU: 0.578659  background: 0.905961  aeroplane: 0.846862  bicycle: 0.226741  bird: 0.813349  boat: 0.619322  bottle: 0.671120  bus: 0.847893  car: 0.589069  cat: 0.857115  chair: 0.148335  cow: 0.825805  diningtable: 0.359951  dog: 0.711052  horse: 0.763880  motorbike: 0.762189  person: 0.743273  pottedplant: 0.341005  sheep: 0.725860  sofa: 0.128573  train: 0.186037  tvmonitor: 0.078451
[2023-06-02 23:45:26,509] 

[2023-06-02 23:45:26,520] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 23:45:39,558] epoch [16] has the best iou: 0.607359
[2023-06-02 23:45:39,558] epoch [17]
[2023-06-02 23:49:03,993] mean IoU: 0.834884  background: 0.940103  foreground: 0.729665
[2023-06-02 23:49:03,993] mean IoU: 0.708610  background: 0.940103  aeroplane: 0.889591  bicycle: 0.327284  bird: 0.776330  boat: 0.716999  bottle: 0.577401  bus: 0.907537  car: 0.759532  cat: 0.873171  chair: 0.252107  cow: 0.746154  diningtable: 0.483350  dog: 0.810402  horse: 0.868655  motorbike: 0.862467  person: 0.738694  pottedplant: 0.516595  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:50:30,278] mean IoU: 0.756108  background: 0.907889  foreground: 0.604328
[2023-06-02 23:50:30,279] mean IoU: 0.574742  background: 0.907889  aeroplane: 0.863486  bicycle: 0.279026  bird: 0.766281  boat: 0.656029  bottle: 0.643783  bus: 0.862786  car: 0.587125  cat: 0.826636  chair: 0.168404  cow: 0.813696  diningtable: 0.333299  dog: 0.761072  horse: 0.793925  motorbike: 0.770481  person: 0.726812  pottedplant: 0.372096  sheep: 0.587600  sofa: 0.139944  train: 0.114822  tvmonitor: 0.094391
[2023-06-02 23:50:30,279] 

[2023-06-02 23:50:30,279] epoch [18]
[2023-06-02 23:53:53,733] mean IoU: 0.840947  background: 0.942672  foreground: 0.739221
[2023-06-02 23:53:53,734] mean IoU: 0.718099  background: 0.942672  aeroplane: 0.866636  bicycle: 0.367984  bird: 0.813909  boat: 0.727070  bottle: 0.594926  bus: 0.900357  car: 0.744215  cat: 0.865905  chair: 0.244098  cow: 0.765608  diningtable: 0.489792  dog: 0.808432  horse: 0.867712  motorbike: 0.873289  person: 0.776380  pottedplant: 0.558692  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-02 23:55:19,135] mean IoU: 0.765422  background: 0.910551  foreground: 0.620294
[2023-06-02 23:55:19,136] mean IoU: 0.589455  background: 0.910551  aeroplane: 0.857644  bicycle: 0.325380  bird: 0.766335  boat: 0.636454  bottle: 0.632933  bus: 0.853373  car: 0.588786  cat: 0.848449  chair: 0.183824  cow: 0.817155  diningtable: 0.361571  dog: 0.808540  horse: 0.779708  motorbike: 0.775186  person: 0.759440  pottedplant: 0.382839  sheep: 0.663262  sofa: 0.102857  train: 0.190236  tvmonitor: 0.134020
[2023-06-02 23:55:19,136] 

[2023-06-02 23:55:19,146] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-02 23:55:30,337] epoch [18] has the best iou: 0.620294
[2023-06-02 23:55:30,338] epoch [19]
[2023-06-02 23:58:55,518] mean IoU: 0.846261  background: 0.944791  foreground: 0.747732
[2023-06-02 23:58:55,519] mean IoU: 0.720168  background: 0.944791  aeroplane: 0.885584  bicycle: 0.325070  bird: 0.817188  boat: 0.692899  bottle: 0.612973  bus: 0.903219  car: 0.775473  cat: 0.888823  chair: 0.289192  cow: 0.756122  diningtable: 0.530109  dog: 0.819389  horse: 0.837606  motorbike: 0.875577  person: 0.768968  pottedplant: 0.519875  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-03 00:00:22,343] mean IoU: 0.767351  background: 0.910643  foreground: 0.624059
[2023-06-03 00:00:22,344] mean IoU: 0.589486  background: 0.910643  aeroplane: 0.876831  bicycle: 0.305979  bird: 0.789369  boat: 0.653295  bottle: 0.654388  bus: 0.844516  car: 0.589570  cat: 0.857736  chair: 0.169588  cow: 0.818217  diningtable: 0.408245  dog: 0.772226  horse: 0.820861  motorbike: 0.766368  person: 0.760368  pottedplant: 0.397460  sheep: 0.628821  sofa: 0.119632  train: 0.159616  tvmonitor: 0.075476
[2023-06-03 00:00:22,344] 

[2023-06-03 00:00:22,355] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-03 00:00:33,788] epoch [19] has the best iou: 0.624059
[2023-06-03 00:00:33,789] epoch [20]
[2023-06-03 00:04:05,678] mean IoU: 0.848678  background: 0.945493  foreground: 0.751863
[2023-06-03 00:04:05,679] mean IoU: 0.727407  background: 0.945493  aeroplane: 0.902755  bicycle: 0.356405  bird: 0.837471  boat: 0.697527  bottle: 0.615944  bus: 0.902219  car: 0.746434  cat: 0.902961  chair: 0.282804  cow: 0.774968  diningtable: 0.522809  dog: 0.810951  horse: 0.865604  motorbike: 0.856144  person: 0.782135  pottedplant: 0.563292  sheep: nan  sofa: nan  train: nan  tvmonitor: nan
[2023-06-03 00:05:33,320] mean IoU: 0.769429  background: 0.913711  foreground: 0.625147
[2023-06-03 00:05:33,320] mean IoU: 0.590262  background: 0.913711  aeroplane: 0.866290  bicycle: 0.327946  bird: 0.787599  boat: 0.611126  bottle: 0.672949  bus: 0.833271  car: 0.597138  cat: 0.863452  chair: 0.181780  cow: 0.819965  diningtable: 0.400860  dog: 0.794220  horse: 0.815325  motorbike: 0.796428  person: 0.767333  pottedplant: 0.371212  sheep: 0.673401  sofa: 0.084471  train: 0.142673  tvmonitor: 0.074343
[2023-06-03 00:05:33,321] 

[2023-06-03 00:05:33,332] Saving model: ckpt_zero-shot_v2/n_emb_1/best.pth
[2023-06-03 00:05:44,232] epoch [20] has the best iou: 0.625147
[2023-06-03 00:05:44,232] epoch [21]
[2023-06-03 00:09:08,473] mean IoU: 0.856959  background: 0.948662  foreground: 0.765256
